CASE_UUID,FILE_UUID,FILE_NAME,EXPERIMENTAL_STRATEGY
012e99fe-e3e8-4bb0-bb74-5b0c9992187c,eefac8d4-ef9f-409d-8ac7-a0c214bd5da3,TCGA-BR-6710-11A-01-TS1.077944a5-ff87-4652-a929-dc4178d4f044.svs,Tissue Slide
012e99fe-e3e8-4bb0-bb74-5b0c9992187c,00bb8e3b-d868-4e8f-bb11-1c58b579b25d,TCGA-BR-6710-01Z-00-DX1.9368e11d-9000-4e84-8772-a0ee54932049.svs,Diagnostic Slide
012e99fe-e3e8-4bb0-bb74-5b0c9992187c,53ef6b8f-a6d7-4bb3-839f-3193412269a8,TCGA-BR-6710-01A-01-BS1.6893e324-db45-4d31-923d-c15c3647665d.svs,Tissue Slide
012e99fe-e3e8-4bb0-bb74-5b0c9992187c,0a51d6e0-82de-43b1-b72e-790d57ca9018,5c84144f-68b0-4f96-8b53-5a43a6f83847.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
012e99fe-e3e8-4bb0-bb74-5b0c9992187c,d37ce44f-eb8e-4bf6-9021-a45fa9ab769b,TCGA-BR-6710-11A-01-BS1.96cb6658-784f-4af1-89cf-b14e29cc8db3.svs,Tissue Slide
0130d616-885e-4a6c-9d03-2f17dd692a05,96f45c1d-a11a-428d-8160-f4a1b78d03b6,TCGA-D8-A1XY-01Z-00-DX2.33D96E5C-5291-4864-B282-8BACA2043586.svs,Diagnostic Slide
0130d616-885e-4a6c-9d03-2f17dd692a05,21378862-fb3a-46b7-9044-5bf09f0938b9,TCGA-D8-A1XY-01A-01-TS1.2e8a6af7-420f-4738-a8e8-0aa5befddff5.svs,Tissue Slide
0130d616-885e-4a6c-9d03-2f17dd692a05,1af1ce83-19e4-40a1-a0d8-d0325c0883c9,TCGA-D8-A1XY-01Z-00-DX1.AC051FB4-1D51-449B-BF2D-9DDB4382414C.svs,Diagnostic Slide
01420c4e-6013-4d3f-87bd-a6cd9e3f8e87,677d4dc4-e76a-4a2d-b70d-4c46b939e1c2,TCGA-BA-5152-01Z-00-DX1.d85d709e-8627-46d4-8558-ce5bdad2d552.svs,Diagnostic Slide
01420c4e-6013-4d3f-87bd-a6cd9e3f8e87,1a3aee1f-a884-4c67-a200-02f20ad52d88,TCGA-BA-5152-01A-01-BS1.56fdae69-a1f1-425e-b39f-65f052b8f60c.svs,Tissue Slide
01420c4e-6013-4d3f-87bd-a6cd9e3f8e87,06c5566f-d00e-4f55-bded-28e2a398c9c5,TCGA-BA-5152-01A-02-BS2.6911a631-3843-4b8b-b6b5-702ee98e42e2.svs,Tissue Slide
01420c4e-6013-4d3f-87bd-a6cd9e3f8e87,ef3eab99-6232-4f1c-83aa-cc8dcd425c9a,d077ac9a-e7f8-485c-a32b-824d59177f08.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
01674b2c-5cf2-478f-84a1-f69c39f47bd4,605b7109-bd06-4b3b-8970-d8680c331b14,TCGA-EW-A1P7-01Z-00-DX1.97575C9F-C318-45A5-A4B7-1A902B93FA3F.svs,Diagnostic Slide
01674b2c-5cf2-478f-84a1-f69c39f47bd4,dbdaac00-02bf-41e0-8d54-734273e10baa,bf858293-b533-4a73-ac9b-568109ba05d4.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
01674b2c-5cf2-478f-84a1-f69c39f47bd4,4ca8334d-01f8-4510-9268-cd34cf867e78,TCGA-EW-A1P7-01A-02-TSB.5628be59-b3f9-493a-9e68-053187bbb7d3.svs,Tissue Slide
0167cf11-74be-4701-ab9a-4e057d4bb545,451f89d1-a0a8-41aa-9042-7b1dc19db032,TCGA-DU-A5TY-01A-01-TS1.1DAAA498-553B-497C-AFF8-68807C6EE0A9.svs,Tissue Slide
0167cf11-74be-4701-ab9a-4e057d4bb545,eee038be-e337-4d80-b1dc-9a4476969c3c,TCGA-DU-A5TY-01Z-00-DX1.3CE37EFB-9B39-4626-BA68-578E851588D1.svs,Diagnostic Slide
0167cf11-74be-4701-ab9a-4e057d4bb545,fed31248-bed3-4c9f-a2cc-afd2860df510,82ebda40-3690-40c7-828a-a6884f0192b6.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
016e515e-7f78-4997-9b97-3628464d9222,0f336b42-a502-49bb-8c40-f0cf64a2ab9a,TCGA-D1-A2G5-01A-01-TS1.a8e51297-f320-497d-a450-a3e3460708e2.svs,Tissue Slide
016e515e-7f78-4997-9b97-3628464d9222,84c141ec-ad1c-4a28-9511-f48cba50eeb0,TCGA-D1-A2G5-01Z-00-DX1.55A90DFF-D910-4994-8BD7-7FA8CCB00EB3.svs,Diagnostic Slide
016e515e-7f78-4997-9b97-3628464d9222,556db728-baa1-47d3-b345-aae5960bf4f7,2472d7e6-bda7-4bfc-a51a-8d779c74eeb4.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
018f93ad-92ef-4bbb-a0fb-dc407a289daa,5c2f2b37-e3f1-4a0b-ab1f-249c6385127b,TCGA-RD-A7BT-01A-01-TS1.7B7B4758-0EBB-4393-A2E9-64277F34FEF2.svs,Tissue Slide
018f93ad-92ef-4bbb-a0fb-dc407a289daa,b8275137-3052-4f60-b11d-f15499863648,5cf193ab-5d52-47cb-a515-7855ed1099c7.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
018f93ad-92ef-4bbb-a0fb-dc407a289daa,594a35ef-3294-4cf6-b56c-fed64d65fa26,TCGA-RD-A7BT-01Z-00-DX1.1B0308B0-27EA-43A7-BE89-C5F7831AF243.svs,Diagnostic Slide
0198d8e5-a14b-44ee-b1c4-d248994845ad,ab331ad5-a242-4b4d-bfb0-efd4b947358f,TCGA-DK-AA74-01A-01-TSA.9D351EC2-451A-42D1-9E5A-DBD54EFB56AB.svs,Tissue Slide
0198d8e5-a14b-44ee-b1c4-d248994845ad,2d300d54-7067-450d-b4c9-ad8c3642ba0a,7a53e58f-1455-4363-8635-81f18940707c.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
01a13aba-74a4-4895-a5ad-e5119925c202,c795d7d9-f523-4347-8eff-f5a654c2778b,TCGA-S9-A7IZ-01Z-00-DX1.248328B8-5081-41B1-8674-2FF83C99640F.svs,Diagnostic Slide
01a13aba-74a4-4895-a5ad-e5119925c202,df2baefb-4c65-420d-af0a-3f28608ce5b4,a5cf59be-7181-488f-990f-58d9e33656b0.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
01a13aba-74a4-4895-a5ad-e5119925c202,255aeb63-32cb-47a0-8f7a-ea61b2687685,TCGA-S9-A7IZ-01A-01-TSA.16698412-7198-4F5C-B3E6-85B12CF56A82.svs,Tissue Slide
01abf2cf-541c-4610-8ce8-318016db6e59,0766b689-51b5-40c7-bfe4-361661faa1cf,TCGA-25-2390-01A-01-BS1.755bb36f-5911-414c-bef6-6a1c330300be.svs,Tissue Slide
01abf2cf-541c-4610-8ce8-318016db6e59,71bbd801-ca6e-4517-a2c9-cd6ec31c2552,TCGA-25-2390-01Z-00-DX1.BC83304E-747C-47EC-BD80-BA0B322C8630.svs,Diagnostic Slide
01b9f68b-4de4-4374-b4f2-8a0685e18153,092a3224-3d89-4028-bff6-a6b36cd5e5bc,TCGA-AC-A5EI-01A-01-TS1.E9D4BF46-3610-41CF-9CAF-DADF59D61F97.svs,Tissue Slide
01b9f68b-4de4-4374-b4f2-8a0685e18153,449e8673-9900-43fb-8ee4-dde858568ea0,TCGA-AC-A5EI-01Z-00-DX1.A174D91A-730E-460C-AE73-46CA1E5B177B.svs,Diagnostic Slide
01c4ca12-ac08-41dd-9e4f-bfb0971688a2,aac19992-6e91-4545-b632-d693963e092d,TCGA-DU-7009-01A-01-BS1.c131b9d3-bc49-4a27-9e5e-6fd81f775c57.svs,Tissue Slide
01c4ca12-ac08-41dd-9e4f-bfb0971688a2,839e8c53-dab0-416e-80d2-400762444455,TCGA-DU-7009-01Z-00-DX1.EAAC2D49-EFA4-48B1-97D9-5387C25155C4.svs,Diagnostic Slide
01c4ca12-ac08-41dd-9e4f-bfb0971688a2,8f5c9bf0-18fd-4f46-9025-d6c0b90e9dc7,TCGA-DU-7009-01A-01-TS1.ae244b73-4afe-4cb5-bab8-5b41be295b63.svs,Tissue Slide
01c4ca12-ac08-41dd-9e4f-bfb0971688a2,bcf37fc6-ef72-4fc0-9567-c731400ec6f7,256524cc-7cc8-4dbd-bd75-acf4760737d8.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
01c815ba-7bda-4f7e-865c-0c5776febf2c,e4229b0b-a9c1-477d-b61d-2c6a44803361,TCGA-DK-A6AW-01Z-00-DX1.C2453A8C-8282-443C-9E76-5B6CAD2FE69B.svs,Diagnostic Slide
01c815ba-7bda-4f7e-865c-0c5776febf2c,39105965-6e4a-46c4-84ef-b8d5bf795edb,TCGA-DK-A6AW-01A-01-TSA.63275A3F-C502-4BD9-9391-E1905F690902.svs,Tissue Slide
01c878a3-7c3d-457f-99fa-df255960a122,b9dcf013-e8d7-49f3-bce8-3546337604ba,TCGA-06-0402-01A-01-BS1.d6cda6cf-fc19-4891-9764-cf41b0537c90.svs,Tissue Slide
01ea6354-137b-47f3-9021-a01a382b1147,abfd40e1-9639-4d11-8b6a-5051d29b25da,TCGA-29-1766-01A-01-BS1.6edc8a3d-a3a8-44b5-8c3e-ed9021de767b.svs,Tissue Slide
01ee41ef-1894-4408-9e96-a22a1f068190,905e8f71-2689-4ce1-98e2-4cce62d2b095,425b5772-f511-4d65-b29f-f937c1fd9995.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
01ee41ef-1894-4408-9e96-a22a1f068190,4532dbbf-eb8d-46ec-af9d-5180c37c0c70,TCGA-GV-A3JV-01A-01-TSA.32E4B559-07A8-478F-922D-5D6768D07719.svs,Tissue Slide
01ee41ef-1894-4408-9e96-a22a1f068190,2011bccc-dfb3-43be-b34a-39fff2696aac,TCGA-GV-A3JV-01Z-00-DX1.F071374F-1290-4A36-9466-D6F1F3EBC17E.svs,Diagnostic Slide
01eef340-598c-4205-a990-cec190ac2ca5,d785a695-0a0e-43b4-9cc3-e8515079411d,TCGA-B6-A0IQ-01A-01-BSA.cef99d47-96e6-4c8c-bb01-9b94425206af.svs,Tissue Slide
01eef340-598c-4205-a990-cec190ac2ca5,11faafb6-b10a-49a5-a55d-d6b9ec843ae8,TCGA-B6-A0IQ-01Z-00-DX1.662EA039-825E-41FF-91D6-021EB0E099BD.svs,Diagnostic Slide
01f493d4-229d-47a6-baa8-32a342c65d01,a679d695-0e30-4acc-b571-43ff77354c0d,TCGA-AA-A00O-01A-01-BS1.2afa8362-ea16-4a70-a837-99cea5c1d4ea.svs,Tissue Slide
01f493d4-229d-47a6-baa8-32a342c65d01,13cc094c-3724-45cc-8a98-650d0c7a695a,94e6fbec-4eff-4ea5-a815-540bfbc8293b.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
01f493d4-229d-47a6-baa8-32a342c65d01,85e10f64-77b9-48b5-ba3f-5ee56bb3042c,TCGA-AA-A00O-01A-01-MS1.56c46ab6-d023-4ad5-8b58-a55f95d71d2d.svs,Tissue Slide
01f493d4-229d-47a6-baa8-32a342c65d01,a7a52fb9-3775-4211-9d9d-6506f9db54f4,TCGA-AA-A00O-01Z-00-DX1.6787693F-6E3E-479A-A4DE-44186659285F.svs,Diagnostic Slide
01f493d4-229d-47a6-baa8-32a342c65d01,ffae41d2-1c05-42d6-b9a1-c8947664dfdb,TCGA-AA-A00O-01A-02-BS2.4f9e5c2d-238b-43a0-a39a-67167b912169.svs,Tissue Slide
02194c0c-e2c1-4ea7-994a-07b61b2575e2,4e2683e0-3cc1-4ef8-aaf8-f19e2ec9a359,TCGA-HT-7902-01A-01-BS1.96d38dd5-30e0-4f63-b25f-9b27c1a97297.svs,Tissue Slide
02194c0c-e2c1-4ea7-994a-07b61b2575e2,2f26c520-04ad-40ed-959d-d43ec72a2702,TCGA-HT-7902-01Z-00-DX2.897F6F34-7DA1-41B8-883E-A4D4378FD4EF.svs,Diagnostic Slide
02194c0c-e2c1-4ea7-994a-07b61b2575e2,27686caf-6589-4296-acc0-c065d1825e9b,TCGA-HT-7902-01A-01-TS1.b7e267e1-bc1d-4e8e-94da-32be93ac6740.svs,Tissue Slide
02194c0c-e2c1-4ea7-994a-07b61b2575e2,2b9d46dd-cef6-46df-8c4e-d135e0fd5740,2c9f571c-d4c1-4cd3-9f76-3fccf3c0c509.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
02194c0c-e2c1-4ea7-994a-07b61b2575e2,3cab0db3-346b-483d-a4d1-16086944e06e,TCGA-HT-7902-01Z-00-DX1.B9265DE0-438A-4D0E-A828-EE5019422E0C.svs,Diagnostic Slide
022f39e9-57ee-4b2b-8b3a-8929e3d69a37,28515fea-02da-4b19-9554-6cd9cc55a3d2,TCGA-DM-A28F-01Z-00-DX1.3ebf56a0-8f55-4681-bc7f-1e20d802a966.svs,Diagnostic Slide
022f39e9-57ee-4b2b-8b3a-8929e3d69a37,6ecac4ca-88bc-421a-bdb6-ed0868b03e6c,f4535f36-11ce-4dd8-8337-5158b682d85c.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
022f39e9-57ee-4b2b-8b3a-8929e3d69a37,e336d0f7-f0f9-4fef-9eb3-2ff43da0ca7a,TCGA-DM-A28F-01A-01-TSA.EDC6440D-97F7-4DB5-9DE8-AF51227A776C.svs,Tissue Slide
02461e5d-eee8-4222-8b6d-bf141aad9440,70fe75c6-fb59-48ff-8018-ba78d8c650f8,TCGA-XY-A8S3-01B-01-TS1.5F02A453-9326-4BDE-82B8-A95EB40F98C4.svs,Tissue Slide
02461e5d-eee8-4222-8b6d-bf141aad9440,68806853-20ec-4652-b94e-af28177bbbb6,aa36ba37-ae4a-4cd5-b3a3-e706e55e4a04.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
02461e5d-eee8-4222-8b6d-bf141aad9440,6ba3d36c-d04e-45f3-8e99-d33d7f7e0715,TCGA-XY-A8S3-01Z-00-DX1.18AA1B33-C612-4EBD-BE4A-8BA78139E722.svs,Diagnostic Slide
0246823f-99f4-4a46-b2b1-27f81179584c,681adcff-caa3-47a7-8f22-2bacd114d7eb,TCGA-CG-4438-01Z-00-DX1.3691c587-cadf-4523-a332-5a18f52c94b0.svs,Diagnostic Slide
0246823f-99f4-4a46-b2b1-27f81179584c,20627b6d-7f25-45aa-be84-cd840223f9e7,TCGA-CG-4438-01A-01-BS1.cc0a03a5-09c4-4d93-9de2-3361d374bf75.svs,Tissue Slide
0246823f-99f4-4a46-b2b1-27f81179584c,a8d1faf5-631a-45b9-9034-82f87f0ac51c,TCGA-CG-4438-01A-01-TS1.0d3fb1f6-0506-4998-92f4-d1ca19b2497d.svs,Tissue Slide
0246823f-99f4-4a46-b2b1-27f81179584c,d2d3d17f-68a1-41c1-a531-386f2f8d3138,f93a6ab1-8927-4556-8986-7fe8192117a6.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
02594e5e-8751-47c1-9245-90c66984b665,4021221c-7db9-498a-ab1f-794181d092a3,TCGA-09-2051-01A-01-BS1.15f52287-f11d-4aff-baa0-407a7db6113f.svs,Tissue Slide
025a7401-a65d-4ea0-8b4e-0ba775b0322a,92f7ddd7-b0ae-4788-93c1-c2d7f093c92c,46c4e8cb-5a79-49d1-8cd1-70e7288718ef.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
0264c9c2-6b6a-485c-98f5-aed4f52ed0ca,c0112434-f76d-47db-a086-a38bd87975dd,b4cc5c0d-e888-467e-8b15-5be5fdeebdc9.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
0264c9c2-6b6a-485c-98f5-aed4f52ed0ca,c520ca3d-4c08-4143-a7ed-7e6be57b8925,TCGA-KP-A3W3-01A-01-TS1.D8EBC5EB-9F64-4146-BCE2-018338E5C447.svs,Tissue Slide
02661985-d13f-4007-9a42-5e08d1a6ca10,13c79326-b1f5-4913-83ed-7f0aa0697592,TCGA-VQ-A8PB-01A-01-TS1.CC7DC1BB-74F1-445E-9681-EE9FB1F942A4.svs,Tissue Slide
02661985-d13f-4007-9a42-5e08d1a6ca10,2afadfbd-4ae5-493a-a1c3-bb26092b6f65,TCGA-VQ-A8PB-01Z-00-DX1.FAB74FD6-C7AB-422F-ACA9-2DB0ACEC23E5.svs,Diagnostic Slide
02661985-d13f-4007-9a42-5e08d1a6ca10,2882a2f7-841e-462b-9927-8f4f35944098,5e617dd4-bbc7-4fdb-bd67-9c7a8a3f8004.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
028632ed-d75a-49bb-b579-41962ba502fe,cf450ffd-0756-4cd3-81b9-c699cd8d0041,TCGA-CD-A4MG-01A-01-TSA.4F5DF9B3-E792-48BF-BCD1-C9BCEC195F6D.svs,Tissue Slide
028632ed-d75a-49bb-b579-41962ba502fe,83f574a9-a777-4ac2-8060-f71e81f23f7e,4ebbb47b-907e-445d-964f-f1cf85f33aba.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
028632ed-d75a-49bb-b579-41962ba502fe,2acca097-87ce-4e59-9bed-4c7fcf21183d,TCGA-CD-A4MG-01Z-00-DX1.CFC4618E-DFE9-4AAA-AD42-E1CC97374020.svs,Diagnostic Slide
02964d82-cc94-4286-a66f-03567101950c,5326c43a-b114-4a42-8fac-c5448bf64374,TCGA-XF-A8HH-01A-01-TSA.F429621E-12A5-4B70-B746-632BEE6441C7.svs,Tissue Slide
02964d82-cc94-4286-a66f-03567101950c,0240ae8f-9354-4123-b791-5333317ae9f0,42766493-7dff-4c09-821a-bd5952d95adc.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
02964d82-cc94-4286-a66f-03567101950c,122600cd-5205-43ff-b2fa-a22df695c1d3,TCGA-XF-A8HH-01Z-00-DX1.22E9DD6D-F231-422F-A349-9FF60B65D50E.svs,Diagnostic Slide
029b33b1-7ea9-4b77-a615-7eb0e3ebd5e7,efe3f8fb-c709-4fc2-9140-3fd3115a478f,TCGA-FG-8191-01Z-00-DX1.cf5a8abc-ba6d-438f-b070-95fc79ba0fce.svs,Diagnostic Slide
029b33b1-7ea9-4b77-a615-7eb0e3ebd5e7,68d36a43-d948-45a0-8fc5-3b1fe1bd5cdd,933a9a9c-26e4-4209-86f3-f18b812bfbdc.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
029b33b1-7ea9-4b77-a615-7eb0e3ebd5e7,2a39941b-3517-4068-b5a4-2e4c25976e45,TCGA-FG-8191-01A-01-TS1.146bdcad-561b-418b-b7d3-f333b50565fb.svs,Tissue Slide
02b2cd50-221f-437c-a1ce-6da1467ec809,f4277211-e7f4-414e-b230-15a2f1997be3,TCGA-D1-A17M-01A-02-TS2.2258ba92-6aa3-411b-afad-91ee27b5fd06.svs,Tissue Slide
02b5012e-f7ac-4423-8978-0b2f5e50926e,e7b8e782-7696-41f8-84f4-f2f4382c20fa,TCGA-BP-4759-01A-01-BS1.c9ea6e13-0c9c-45e2-b73d-01703c21f75f.svs,Tissue Slide
02b5012e-f7ac-4423-8978-0b2f5e50926e,87ec6668-141c-49b6-90e1-48d97709f3e9,TCGA-BP-4759-01A-01-TS1.2fef0553-900c-4dab-bb34-f78a46b77adb.svs,Tissue Slide
02b5012e-f7ac-4423-8978-0b2f5e50926e,bcd2ace3-e917-43dd-acfa-8fe1d5262e37,TCGA-BP-4759-01Z-00-DX1.077e7051-ed46-4cf6-9ede-c08a2b635279.svs,Diagnostic Slide
02b5012e-f7ac-4423-8978-0b2f5e50926e,32fb5b1c-5eac-4afc-9eac-fdde0dfe60d8,cf882991-9d69-40f0-8b94-2e192b861acc.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
02b5012e-f7ac-4423-8978-0b2f5e50926e,3c887524-ab44-4fd4-942d-4c8d80172628,TCGA-BP-4759-11A-01-TS1.9205a28b-dbc7-4aaa-951f-4a9d5db41394.svs,Tissue Slide
02bbb632-0f7f-439d-b8f0-c86a06237424,ce344ff3-cb19-425a-93e5-d5adbd746e2b,TCGA-AC-A2FB-01A-01-TS1.36526F45-F01A-4CE1-BD6A-C10BE2CF96B1.svs,Tissue Slide
02bbb632-0f7f-439d-b8f0-c86a06237424,8aecf9c0-9777-4ed3-b5cc-c857a0291b6c,TCGA-AC-A2FB-01Z-00-DX1.A4D93E32-BBD7-45E4-8ACF-3724B059ECBC.svs,Diagnostic Slide
02bbb632-0f7f-439d-b8f0-c86a06237424,1685ee1c-ca9e-4245-83a8-7b73a1a8f33d,TCGA-AC-A2FB-11A-01-TSA.BE184AB7-924E-4564-9296-B6B71B1C7D43.svs,Tissue Slide
02bbb632-0f7f-439d-b8f0-c86a06237424,fde3b574-b9be-4dc2-a5ae-aaab8a0bbd26,ca9d1ab5-ea78-46f4-9225-8147639d013c.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
02bbb632-0f7f-439d-b8f0-c86a06237424,e914127b-20a0-4ef1-a614-06b697da648c,526d20dd-9df1-44c4-ab04-82109fafd3a3.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
02bed00f-bef7-4fb7-b243-540354990e45,f2f63959-ff1b-4bec-88f8-fbe591c1176c,TCGA-A2-A0T1-01A-02-BSB.3bba2447-a52a-4ed3-88b5-c91124ecbcac.svs,Tissue Slide
02bed00f-bef7-4fb7-b243-540354990e45,2d82f850-0edd-4737-99c1-1060d0f51340,TCGA-A2-A0T1-01Z-00-DX1.CD1E9C46-18A3-466B-AA0B-24F3055FA851.svs,Diagnostic Slide
02bed00f-bef7-4fb7-b243-540354990e45,1b57be69-8f5d-4092-8f24-eb3ab487852c,TCGA-A2-A0T1-01A-02-TSB.63e971bf-39ec-41c9-986e-a1937437dea8.svs,Tissue Slide
02d9aa2e-b16a-48ea-a420-5daed9fd51a6,f947d241-baac-4ce2-af66-403f2b1a0aa1,4d26557f-db8a-4486-b265-df46a9779d86.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
02dcc11f-4f0e-4c9e-8d96-d22d47beef5d,54336324-b48b-4d6e-b6eb-34e93e16a9cf,TCGA-CQ-5329-01Z-00-DX1.a91d3213-383e-4928-9d40-8cf5aecb693d.svs,Diagnostic Slide
02dcc11f-4f0e-4c9e-8d96-d22d47beef5d,c86f04d9-0224-45c9-882e-5d825b2a10fc,TCGA-CQ-5329-01A-01-BS1.86af1edf-3690-4173-a8ce-dcdb397bec59.svs,Tissue Slide
02dcc11f-4f0e-4c9e-8d96-d22d47beef5d,4b2bbd5e-3d02-445e-904f-6d69d43816af,badbd725-a1e1-4a62-8b70-9b321c52b7c2.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
02dcc11f-4f0e-4c9e-8d96-d22d47beef5d,548235c2-f14a-4d96-a9c5-b4e1191580f7,TCGA-CQ-5329-01A-01-TS1.97168509-9a57-4f2e-b948-be8bb48aec45.svs,Tissue Slide
02e6f999-24f2-4ad2-9b92-df3ee2b082e5,a2967094-bf72-4925-a44c-00a877b28801,TCGA-D8-A1JC-01A-01-TS1.63e9532c-494d-4a40-8cef-866e7aadf245.svs,Tissue Slide
02e6f999-24f2-4ad2-9b92-df3ee2b082e5,0690adaa-a9b6-4d46-85fc-95f3d1d0a36d,TCGA-D8-A1JC-01Z-00-DX1.16D32FE8-4D76-4EEC-9739-D394087605BC.svs,Diagnostic Slide
02e6f999-24f2-4ad2-9b92-df3ee2b082e5,8ced7ce3-86ec-4bc8-afce-8fcfb06d8be4,d1adf0be-5afe-4df7-8f88-dbf7521bcdac.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
02e6f999-24f2-4ad2-9b92-df3ee2b082e5,9b8dec44-e674-4dc7-a8a8-c962c907b64b,TCGA-D8-A1JC-01Z-00-DX2.854ABF5D-40F1-48AE-802F-97D75497F1FD.svs,Diagnostic Slide
032096a6-1923-44b9-a1cb-181bed041c8e,a8b1fcce-7641-4178-a1ae-61571924870a,TCGA-S9-A7J3-01A-02-TS2.4AB1B719-3704-4723-89D1-EB363D6BD525.svs,Tissue Slide
032096a6-1923-44b9-a1cb-181bed041c8e,ebe3537d-fdfc-4f63-9262-9bcc0471b8b5,TCGA-S9-A7J3-01Z-00-DX1.DDE30B13-68C3-4BA6-8CBB-631D2E547974.svs,Diagnostic Slide
032096a6-1923-44b9-a1cb-181bed041c8e,d7bd7e6f-7299-449e-9d14-a43ddcf6af23,fb663715-a439-4f80-853d-ad84446466be.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
033c1f48-9225-4159-b23b-7042272877da,2b0165c3-c280-4c9a-91f0-a5c4674d0fb7,e6864165-a8d3-4089-af3d-4c4aba5db0aa.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
033c1f48-9225-4159-b23b-7042272877da,785b810e-db77-4d75-b462-d22a1e01479f,TCGA-TM-A7CF-02Z-00-DX1.7EFCCDDE-B065-4367-8C0B-91A3D4E277D5.svs,Diagnostic Slide
033c1f48-9225-4159-b23b-7042272877da,a92739d7-447b-44eb-afe7-30e98eba0899,36d30dee-263f-401c-b7d6-7b704f1f6b86.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
033c1f48-9225-4159-b23b-7042272877da,9601a59e-9fc7-43c5-b655-ac98dfa90429,TCGA-TM-A7CF-02A-01-TS1.AFF553FF-4080-4CF5-BF41-C82D10F7F934.svs,Tissue Slide
033c1f48-9225-4159-b23b-7042272877da,91708741-d299-42ef-8a87-8551dc47dca3,TCGA-TM-A7CF-01Z-00-DX1.EB905EDB-5AC5-41C4-AB00-526DD3820524.svs,Diagnostic Slide
033c1f48-9225-4159-b23b-7042272877da,bc34406c-4f47-4d3e-9bed-01cb08ede240,TCGA-TM-A7CF-01A-01-TS1.68D4F804-8A52-4997-B250-A2ECDF5E6A0E.svs,Tissue Slide
033c1f48-9225-4159-b23b-7042272877da,b44a11ce-dc78-4a23-af13-7354a4d80fa9,TCGA-TM-A7CF-01Z-00-DX2.D24F6CA3-562B-4444-A072-DA66C527F1C5.svs,Diagnostic Slide
03565036-b6d3-432f-8d9a-7099818e0788,c31e76a9-7210-44b4-8645-7b174efa3b67,TCGA-AO-A0JC-01A-01-TSA.261a41f2-e0b3-4c3b-bd16-ce6a61d1454c.svs,Tissue Slide
03565036-b6d3-432f-8d9a-7099818e0788,07b3f3c2-2fcd-4498-926f-e29a87d84431,TCGA-AO-A0JC-01A-01-BSA.2a81630f-81ee-4c33-ba26-0e825cfa5f72.svs,Tissue Slide
03565036-b6d3-432f-8d9a-7099818e0788,bafa044b-e523-428c-8f23-87fea53662ab,TCGA-AO-A0JC-01Z-00-DX1.C8DD421B-9799-4FE7-9224-5EAC6ED1028E.svs,Diagnostic Slide
035cb359-eac3-484a-9e88-3ddc739440a3,abda6d98-915a-4846-a942-2ef8a699e6d2,TCGA-BH-A0DX-01A-01-BSA.6a01c1b0-28e9-4d6a-9114-d53b17130c02.svs,Tissue Slide
035cb359-eac3-484a-9e88-3ddc739440a3,c5c4127d-d1c1-4aac-a684-2616eadb1425,TCGA-BH-A0DX-01A-01-TSA.326ef6ce-5ee6-4b23-ab87-199c55107405.svs,Tissue Slide
035cb359-eac3-484a-9e88-3ddc739440a3,248c960a-1ed6-4393-9bdd-82dffe30786e,TCGA-BH-A0DX-01Z-00-DX1.45C27E71-9A0A-400E-93A9-5CE7780F3C5E.svs,Diagnostic Slide
035cb359-eac3-484a-9e88-3ddc739440a3,43820fe3-a899-4e6b-9227-27e32edaefd5,fc70931f-4a97-4538-b055-8ed988ab601c.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
036b9681-ab58-4734-a8fd-e0d5d078bf5a,a8c61671-89cb-43bc-8c88-5c107954d11c,08d6cc6e-18c8-4876-99b3-b34a7a560b8a.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
